Department,Object Name,Title
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Footed bowl
American Decorative Arts,Bowl,Footed Bowl
American Decorative Arts,Bowl,Footed bowl
American Decorative Arts,Bowl,Footed Bowl
American Decorative Arts,Bowl,Footed bowl
American Decorative Arts,Bowl,Footed Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Hobnail Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Punch Bowl,Punch Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Dough Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Punch Bowl
American Decorative Arts,Two-handled bowl,Two-handled bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Punch Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Punch Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Hobnail bowl
American Decorative Arts,Bowl,Punch Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Punch Bowl
American Decorative Arts,Bowl,Two-handled Bowl
American Decorative Arts,Two-handled bowl,Two-handled bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Two-handled Bowl
American Decorative Arts,Dish,Dish
American Decorative Arts,Vase,Vase
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Footed Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Sugar Bowl,Sugar Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Vase,Vase
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Vase,Vase
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Vase,Vase
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Slop bowl,Slop Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Footed Bowl
American Decorative Arts,Bowl,Footed Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Bowl and plate,Bowl and plate
American Decorative Arts,Vase,Vase
American Decorative Arts,Bowl,Bowl
American Decorative Arts,Cup,Cup
American Decorative Arts,Box,Box with Medallion Top
American Decorative Arts,Box,Box with Medallion Top
American Decorative Arts,Box,Box with Medallion Top
American Decorative Arts,Box,Box with Medallion Top
American Decorative Arts,Box,Box with Medallion Top
American Decorative Arts,Box,Box with Medallion Top
American Decorative Arts,Box,Box with Medallion Top
American Decorative Arts,Medallion,Medallion of the Marquis de Lafayette
American Decorative Arts,"Painting, miniature",Portrait Miniature of the Marquis de Lafayette
American Decorative Arts,Box,Box
American Decorative Arts,Box,Box
American Decorative Arts,Box,Box
American Decorative Arts,Box,Box
American Decorative Arts,Box,Box
American Decorative Arts,Box,Box
American Decorative Arts,Box,Box
American Decorative Arts,Box,Box
American Decorative Arts,Box,Box
American Decorative Arts,Box,Box
American Decorative Arts,Box,Box
American Decorative Arts,Trinket box,Trinket Box
American Decorative Arts,Trinket box,Trinket Box
American Decorative Arts,Trinket box,Trinket Box
American Decorative Arts,Box,Box
American Decorative Arts,Box,Box
American Decorative Arts,Box,Box
American Decorative Arts,Box,Box
American Decorative Arts,Box,Box
American Decorative Arts,Box,Box
American Decorative Arts,Box,Box
American Decorative Arts,Box,Box
American Decorative Arts,Box,Box
American Decorative Arts,Box,Box
American Decorative Arts,Box,Box
American Decorative Arts,Box,Box
American Decorative Arts,Box,Box
American Decorative Arts,Box,Box
American Decorative Arts,Box,Box
American Decorative Arts,Box,Box
American Decorative Arts,Box,Box
American Decorative Arts,Box,Box
American Decorative Arts,Trinket box,Trinket Box
American Decorative Arts,Trinket box,Trinket Box
American Decorative Arts,Box,Box
American Decorative Arts,Box,Box with Medallion Top
American Decorative Arts,Box,Box with Medallion Top
American Decorative Arts,Box,Box with Medallion Top
American Decorative Arts,Box,Box
American Decorative Arts,Box,Box
American Decorative Arts,Box,Box
American Decorative Arts,Box,Box
American Decorative Arts,Jar,Covered jar
American Decorative Arts,Box,Box
American Decorative Arts,Box,Box with Miniature Portraits
American Decorative Arts,Bust,George Washington
American Decorative Arts,Box cover,Box Cover
American Decorative Arts,Skippet,Skippet
American Decorative Arts,Furniture hardware,Furniture Hardware
American Paintings and Sculpture,Drawing,"Outline Sketch of Mountains (verso, from Sketchbook)"
American Decorative Arts,Bracelet,Bracelet
American Decorative Arts,Foot scraper,Foot Scraper
American Decorative Arts,Bracket clock,Bracket Clock
American Decorative Arts,Hair jewelry,Hair Ring
American Decorative Arts,Decanter,Decanter
American Decorative Arts,Brandy decanter,Brandy Decanter
American Decorative Arts,Brandy tumbler,Brandy Tumbler
American Decorative Arts,Brandy tumbler,Brandy Tumbler
American Decorative Arts,Brandy tumbler,Brandy Tumbler
American Decorative Arts,Brandy tumbler,Brandy Tumbler
American Decorative Arts,Brandy tumbler,Brandy Tumbler
American Decorative Arts,Brandy tumbler,Brandy Tumbler
American Decorative Arts,Brandy tumbler,Brandy Tumbler
American Decorative Arts,Brandy tumbler,Brandy Tumbler
American Decorative Arts,Brandy Warmer,Brandy Warmer
American Decorative Arts,Brazier,Brazier
American Decorative Arts,Brazier,Brazier
American Decorative Arts,Bread plate,Bread Plate
American Decorative Arts,Bread plate,Bread Plate
American Decorative Arts,Bread plate,Bread Plate
American Decorative Arts,Bread plate,Bread Plate
American Decorative Arts,Bread plate,Bread Plate
American Decorative Arts,Bread plate,Bread Plate
American Decorative Arts,Bread plate,Bread Plate
American Decorative Arts,Bread plate,Bread Plate
American Decorative Arts,Bread plate,Bread Plate
American Decorative Arts,Bread plate,Bread Plate
American Decorative Arts,Bread plate,Bread Plate
American Decorative Arts,Bread plate,Bread Plate
American Decorative Arts,Bread plate,Bread Plate
American Decorative Arts,Bread plate,Bread Plate
American Decorative Arts,Bread plate,Bread Plate
American Decorative Arts,Bread plate,Bread Plate
American Decorative Arts,Bread plate,Bread Plate
American Decorative Arts,Bread plate,Bread Plate
American Decorative Arts,Bread plate,Bread Plate
American Decorative Arts,Bread plate,Bread Plate
American Decorative Arts,Bread plate,Bread Plate
American Decorative Arts,Bread plate,Bread Plate
American Decorative Arts,Bread plate,Bread Plate
American Decorative Arts,Bread plate,Bread Plate
American Decorative Arts,Bread plate,Bread Plate
American Decorative Arts,Bread plate,Bread Plate
American Decorative Arts,Bread plate,Bread Plate
American Decorative Arts,Bread plate,Bread Plate
American Decorative Arts,Bread plate,Bread Plate
American Decorative Arts,Bread plate,Bread Plate
American Decorative Arts,Bread plate,Bread Plate
American Decorative Arts,Bread plate,Bread Plate
American Decorative Arts,Bread plate,Bread Plate
American Decorative Arts,Bread plate,Bread Plate
American Decorative Arts,Bread plate,Bread Plate
American Decorative Arts,Bread plate,Bread Plate
American Decorative Arts,Bread plate,Bread Plate
American Decorative Arts,Bread plate,Bread Plate
American Decorative Arts,Bread plate,Bread Plate
American Decorative Arts,Bread plate,Bread Plate
American Decorative Arts,Bread plate,Bread Plate
American Decorative Arts,Bread plate,Bread Plate
American Decorative Arts,Brick,Brick
American Decorative Arts,Brick,Brick
American Decorative Arts,Bride box,Bride Box
American Decorative Arts,Bride box,Bride Box
American Decorative Arts,Bride box,Bride Box
American Decorative Arts,Bride box,Bride Box
American Decorative Arts,Bride box,Bride Box
American Decorative Arts,Bride box,Bride Box
American Decorative Arts,Brooch,Brooch
American Decorative Arts,Brooch,Brooch
American Decorative Arts,Brooch,Brooch
American Decorative Arts,Brooch,Brooch
American Decorative Arts,Brooch,Brooch
American Decorative Arts,Brooch,Brooch
American Decorative Arts,Vase,The Bryant Vase
American Decorative Arts,Buckle,Buckle
American Decorative Arts,Buckle,Buckle
American Decorative Arts,Buckle,Belt Buckle
American Decorative Arts,Bud vase,Bud Vase
American Decorative Arts,Bud vase,Bud Vase
American Decorative Arts,Bulb pot,Bulb Pot
American Decorative Arts,Bulb pot,Bulb pot
American Decorative Arts,Windowpane ,Bull's Eye Windowpane
American Decorative Arts,Windowpane,Windowpane
American Decorative Arts,Windowpane,Windowpane
American Decorative Arts,Windowpane,Windowpane
American Decorative Arts,Windowpane,Windowpane
American Decorative Arts,Windowpane,Windowpane
American Decorative Arts,Windowpane,Windowpane
American Decorative Arts,Bureau Table,Bureau Table
American Decorative Arts,Bureau Table,Bureau Table
American Decorative Arts,Bureau Table,Bureau Table
American Decorative Arts,Bureau table,Bureau table
American Decorative Arts,Butter dish,Butter Dish
American Decorative Arts,Butter dish,Butter Dish
American Decorative Arts,Butter Dish,Butter Dish
American Decorative Arts,Knife,Butter Knife
American Decorative Arts,Butter mold,Butter Mold
American Decorative Arts,Butter mold,Butter Mold
American Decorative Arts,Butter mold,Butter Mold
American Decorative Arts,Butter pat,Butter Pat
American Decorative Arts,Butter pat,Butter Pat
American Decorative Arts,Butter pat,Butter Pat
American Decorative Arts,Butter pat,Butter Pat
American Decorative Arts,Butter pat,Butter Pat
American Decorative Arts,Butter Tester,Butter Tester
American Decorative Arts,Butter Tester,Butter Tester
American Decorative Arts,Stamp,Stamp
American Decorative Arts,Stamp,Stamp
American Decorative Arts,Button,Button from a Uniform
American Decorative Arts,Button,Button
American Decorative Arts,Button,Button
American Decorative Arts,Button mold,Button Mold
American Decorative Arts,Button mold,Button Mold
American Decorative Arts,Medal,Medal
American Decorative Arts,Cabinet,Cabinet
